index,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
19327,Resort Hotel,0,0,2015,December,51,13,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,,,0,Transient,43.0,0,1,Check-Out,14-12-15
19328,Resort Hotel,0,0,2015,December,51,13,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,40.0,0,1,Check-Out,14-12-15
19329,Resort Hotel,0,14,2015,December,50,11,1,2,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,55.4,1,0,Check-Out,14-12-15
19330,Resort Hotel,0,12,2015,December,51,13,1,0,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,14-12-15
19331,Resort Hotel,1,30,2015,December,53,27,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240.0,,0,Transient,52.0,0,0,Canceled,14-12-15
19332,Resort Hotel,0,1,2015,December,50,11,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,48.4,0,1,Check-Out,14-12-15
19333,Resort Hotel,1,11,2015,December,52,23,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240.0,,0,Transient,58.0,0,2,Canceled,14-12-15
19334,Resort Hotel,1,11,2015,December,52,23,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240.0,,0,Transient,52.0,0,2,Canceled,14-12-15
19335,Resort Hotel,0,2,2015,December,50,7,2,5,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,,0,Transient,34.2,0,0,Check-Out,14-12-15
19336,Resort Hotel,1,1,2015,December,51,15,0,4,1,0.0,0,BB,PRT,Online TA,TA/TO,1,1,0,A,D,0,No Deposit,240.0,,0,Transient,34.0,0,0,Canceled,14-12-15
19337,Resort Hotel,0,128,2015,December,50,12,2,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,25.92,0,0,Check-Out,15-12-15
19338,Resort Hotel,0,3,2015,December,51,14,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,314.0,,0,Transient,26.0,0,1,Check-Out,15-12-15
19339,Resort Hotel,0,0,2015,December,51,14,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,5.0,,0,Transient,25.0,1,0,Check-Out,15-12-15
19340,Resort Hotel,0,0,2015,December,51,14,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,26.0,1,0,Check-Out,15-12-15
19341,Resort Hotel,0,0,2016,February,9,22,1,0,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,1,0,1,A,D,1,No Deposit,,,0,Group,61.0,1,0,Check-Out,23-02-16
19342,Resort Hotel,0,6,2015,December,51,14,1,0,1,0.0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,D,0,No Deposit,352.0,,0,Transient,38.0,0,0,Check-Out,15-12-15
19343,Resort Hotel,1,13,2015,December,51,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,No Deposit,195.0,,0,Transient,35.0,0,0,Canceled,15-12-15
19344,Resort Hotel,0,23,2015,December,51,13,2,0,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171.0,,0,Transient,37.0,0,0,Check-Out,15-12-15
19345,Resort Hotel,0,0,2015,December,51,14,1,0,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,0.0,0,0,Check-Out,15-12-15
19346,Resort Hotel,1,17,2015,December,53,27,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,1,No Deposit,240.0,,0,Transient,61.0,0,1,Canceled,15-12-15
19347,Resort Hotel,0,2,2015,December,51,15,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,16-12-15
19348,Resort Hotel,1,2,2015,December,51,17,0,1,1,0.0,0,BB,PRT,Direct,Direct,1,1,0,A,A,0,No Deposit,,356.0,0,Transient,38.0,0,0,Canceled,15-12-15
19349,Resort Hotel,1,30,2016,January,1,1,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240.0,,0,Transient,66.5,0,0,Canceled,15-12-15
19350,Resort Hotel,0,1,2015,December,51,16,0,0,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,D,0,No Deposit,240.0,,0,Transient,0.0,0,1,Check-Out,16-12-15
19351,Resort Hotel,0,17,2015,December,50,12,2,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,54.0,1,1,Check-Out,16-12-15
19352,Resort Hotel,0,1,2015,December,51,15,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,5.0,,0,Transient,25.0,0,0,Check-Out,16-12-15
19353,Resort Hotel,0,7,2015,December,51,14,1,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,40.0,0,0,Check-Out,16-12-15
19354,Resort Hotel,0,1,2016,December,51,13,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,240.0,,0,Transient,43.0,0,1,Check-Out,15-12-16
19355,Resort Hotel,1,19,2015,December,53,30,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240.0,,0,Transient,99.0,0,0,Canceled,16-12-15
19356,Resort Hotel,0,0,2015,December,51,15,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,355.0,0,Transient,35.0,0,0,Check-Out,16-12-15
19357,Resort Hotel,0,1,2016,January,3,13,0,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,,355.0,0,Transient,0.0,0,0,Check-Out,13-01-16
19358,Resort Hotel,0,0,2016,January,5,28,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,D,0,No Deposit,355.0,,0,Transient,30.0,0,0,Check-Out,29-01-16
19359,Resort Hotel,0,0,2016,March,14,30,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,0,No Deposit,,355.0,0,Transient,50.0,0,0,Check-Out,31-03-16
19360,Resort Hotel,0,5,2016,June,26,20,1,0,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,C,0,No Deposit,,355.0,0,Transient,65.0,0,0,Check-Out,21-06-16
19361,Resort Hotel,0,4,2015,December,51,14,1,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,353.0,0,Transient,49.0,1,0,Check-Out,16-12-15
19362,Resort Hotel,0,0,2015,December,51,15,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,290.0,0,Transient,35.0,0,0,Check-Out,16-12-15
19363,Resort Hotel,0,16,2015,December,51,16,0,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,240.0,,0,Transient,0.0,0,1,Check-Out,16-12-15
19364,Resort Hotel,0,11,2015,December,51,15,0,1,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,,0,Transient,58.0,0,1,Check-Out,16-12-15
19365,Resort Hotel,1,12,2015,December,52,26,1,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,D,D,0,No Deposit,196.0,,0,Transient,66.0,0,1,Canceled,16-12-15
19366,Resort Hotel,1,12,2015,December,52,26,1,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,D,D,0,No Deposit,196.0,,0,Transient,66.0,0,1,Canceled,16-12-15
19367,Resort Hotel,1,12,2015,December,52,26,0,1,2,0.0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,1,0,D,D,0,No Deposit,196.0,,0,Transient,88.0,0,1,Canceled,16-12-15
19368,Resort Hotel,1,12,2015,December,52,26,0,1,2,0.0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,1,0,D,D,0,No Deposit,196.0,,0,Transient,88.0,0,1,Canceled,16-12-15
19369,Resort Hotel,0,25,2015,December,51,14,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,,0,Transient,49.2,1,0,Check-Out,16-12-15
19370,Resort Hotel,0,2,2015,December,49,2,4,10,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,37.7,0,0,Check-Out,16-12-15
19371,Resort Hotel,0,19,2015,December,51,14,1,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314.0,,0,Transient,54.4,0,2,Check-Out,16-12-15
19372,Resort Hotel,0,19,2015,December,51,14,1,1,2,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314.0,,0,Transient,54.4,0,2,Check-Out,16-12-15
19373,Resort Hotel,0,16,2015,December,51,14,1,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,36.0,,0,Transient,31.2,0,0,Check-Out,16-12-15
19374,Resort Hotel,1,29,2015,December,53,27,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,240.0,,0,Transient,55.0,0,1,Canceled,16-12-15
19375,Resort Hotel,1,79,2016,February,8,18,2,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,1,0,G,G,0,No Deposit,240.0,,0,Transient,98.0,0,0,Canceled,16-12-15
19376,Resort Hotel,0,4,2015,December,51,15,0,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,16-12-15
19377,Resort Hotel,1,44,2016,January,1,2,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,E,E,0,No Deposit,240.0,,0,Transient,122.5,0,1,Canceled,16-12-15
19378,Resort Hotel,0,2,2015,December,51,16,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,,0,Transient,38.0,0,0,Check-Out,17-12-15
19379,Resort Hotel,0,1,2016,February,6,3,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,,,0,Transient,39.0,0,1,Check-Out,04-02-16
19380,Resort Hotel,0,0,2016,April,16,13,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,E,0,No Deposit,,399.0,0,Transient,56.0,0,1,Check-Out,14-04-16
19381,Resort Hotel,0,1,2016,May,20,10,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,0,No Deposit,,399.0,0,Transient,56.0,0,1,Check-Out,11-05-16
19382,Resort Hotel,0,2,2017,June,26,28,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,,399.0,0,Transient,75.0,0,1,Check-Out,30-06-17
19383,Resort Hotel,0,0,2015,December,51,16,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,40.0,0,1,Check-Out,17-12-15
19384,Resort Hotel,0,5,2015,December,51,15,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,32.0,0,1,Check-Out,17-12-15
19385,Resort Hotel,0,5,2015,December,51,16,0,1,1,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,38.0,0,0,Check-Out,17-12-15
19386,Resort Hotel,0,0,2015,December,51,16,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,286.0,0,Transient,38.0,0,0,Check-Out,17-12-15
19387,Resort Hotel,0,0,2015,December,51,16,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,31.0,0,Transient,35.0,1,0,Check-Out,17-12-15
19388,Resort Hotel,0,0,2016,April,15,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,31.0,0,Transient,45.0,1,0,Check-Out,08-04-16
19389,Resort Hotel,0,0,2015,December,51,16,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,31.0,0,Transient,35.0,1,0,Check-Out,17-12-15
19390,Resort Hotel,0,7,2015,December,51,16,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,F,1,No Deposit,,,0,Transient,38.0,0,3,Check-Out,17-12-15
19391,Resort Hotel,0,7,2015,December,51,16,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,F,1,No Deposit,,,0,Transient,38.0,0,3,Check-Out,17-12-15
19392,Resort Hotel,0,0,2015,December,51,16,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,127.0,,0,Transient,26.5,0,0,Check-Out,17-12-15
19393,Resort Hotel,0,0,2017,February,8,22,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,314.0,,0,Transient,48.0,0,0,Check-Out,23-02-17
19394,Resort Hotel,1,196,2016,June,27,29,2,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,E,E,0,No Deposit,240.0,,0,Transient,106.0,0,2,Canceled,17-12-15
19395,Resort Hotel,1,196,2016,June,27,29,2,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,E,E,0,No Deposit,240.0,,0,Transient,106.0,0,2,Canceled,17-12-15
19396,Resort Hotel,0,0,2015,December,51,16,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,46.0,1,0,Check-Out,17-12-15
19397,Resort Hotel,0,13,2015,December,51,13,2,2,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,2.0,,0,Transient,25.0,0,1,Check-Out,17-12-15
19398,Resort Hotel,0,11,2015,December,51,13,2,2,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,42.9,1,1,Check-Out,17-12-15
19399,Resort Hotel,0,11,2015,December,51,13,2,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,38.4,0,1,Check-Out,17-12-15
19400,Resort Hotel,0,0,2015,December,51,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,,144.0,0,Transient,25.0,0,0,Check-Out,18-12-15
19401,Resort Hotel,0,1,2015,December,51,16,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,32.0,0,0,Check-Out,18-12-15
19402,Resort Hotel,0,0,2015,December,51,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,,144.0,0,Transient,25.0,0,0,Check-Out,18-12-15
19403,Resort Hotel,0,0,2017,January,3,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,,144.0,0,Transient,35.0,0,0,Check-Out,19-01-17
19404,Resort Hotel,0,0,2015,December,51,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,,0,Transient,38.0,0,0,Check-Out,18-12-15
19405,Resort Hotel,0,0,2015,December,51,14,1,3,1,0.0,0,HB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,110.0,0,Transient,40.0,0,1,Check-Out,18-12-15
19406,Resort Hotel,0,0,2016,January,2,4,1,3,1,0.0,0,HB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,110.0,0,Transient-Party,40.0,0,1,Check-Out,08-01-16
19407,Resort Hotel,0,0,2015,December,51,14,1,3,1,0.0,0,HB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,110.0,0,Transient,40.0,0,1,Check-Out,18-12-15
19408,Resort Hotel,0,0,2016,January,2,4,1,3,1,0.0,0,HB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,110.0,0,Transient-Party,40.0,0,1,Check-Out,08-01-16
19409,Resort Hotel,0,0,2015,December,51,17,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,38.0,0,0,Check-Out,18-12-15
19410,Resort Hotel,0,3,2015,December,51,17,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,54.0,1,1,Check-Out,18-12-15
19411,Resort Hotel,0,0,2016,March,11,11,0,2,2,0.0,0,BB,PRT,Direct,Direct,1,0,1,D,F,0,No Deposit,,,0,Transient,71.0,1,1,Check-Out,13-03-16
19412,Resort Hotel,0,0,2015,December,51,17,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,46.0,1,0,Check-Out,18-12-15
19413,Resort Hotel,0,2,2015,December,51,14,1,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,30.0,0,1,Check-Out,18-12-15
19414,Resort Hotel,0,0,2015,December,51,14,1,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,32.0,0,0,Check-Out,18-12-15
19415,Resort Hotel,0,1,2015,December,51,15,0,4,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient,34.0,0,1,Check-Out,19-12-15
19416,Resort Hotel,0,2,2015,December,51,16,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,61.0,1,0,Check-Out,19-12-15
19417,Resort Hotel,0,1,2015,December,51,18,0,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,175.0,,0,Group,30.0,0,0,Check-Out,19-12-15
19418,Resort Hotel,0,33,2015,December,50,12,2,5,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,,0,Transient,49.4,0,0,Check-Out,19-12-15
19419,Resort Hotel,0,105,2015,December,51,14,1,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,31.88,0,1,Check-Out,19-12-15
19420,Resort Hotel,0,1,2015,December,51,18,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,48.0,0,2,Check-Out,19-12-15
19421,Resort Hotel,0,20,2015,December,51,17,0,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,58.0,0,0,Check-Out,19-12-15
19422,Resort Hotel,0,17,2015,December,51,15,0,4,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,314.0,,0,Transient,56.0,0,1,Check-Out,19-12-15
19423,Resort Hotel,0,0,2015,December,51,18,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Group,35.11,0,0,Check-Out,19-12-15
19424,Resort Hotel,0,11,2015,December,51,18,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,19-12-15
19425,Resort Hotel,0,3,2015,December,51,19,1,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,1,No Deposit,,,0,Transient,69.0,1,0,Check-Out,21-12-15
19426,Resort Hotel,0,3,2015,December,51,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,48.0,0,2,Check-Out,20-12-15
19427,Resort Hotel,0,15,2015,December,51,16,0,4,2,1.0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,61.0,0,1,Check-Out,20-12-15
19428,Resort Hotel,0,3,2015,December,51,18,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,314.0,,0,Transient,26.0,0,0,Check-Out,20-12-15
19429,Resort Hotel,0,0,2015,December,51,19,0,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,95.0,1,1,Check-Out,20-12-15
19430,Resort Hotel,0,2,2015,December,51,17,0,3,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,54.0,1,0,Check-Out,20-12-15
19431,Resort Hotel,0,4,2015,December,51,19,0,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,98.0,0,2,Check-Out,20-12-15
19432,Resort Hotel,0,0,2015,December,51,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,20-12-15
19433,Resort Hotel,0,5,2015,December,51,19,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,,0,Transient-Party,43.0,0,1,Check-Out,20-12-15
19434,Resort Hotel,0,3,2016,December,51,17,0,1,1,0.0,0,BB,PRT,Direct,Corporate,1,0,1,A,A,0,No Deposit,,,0,Transient-Party,35.0,0,1,Check-Out,18-12-16
19435,Resort Hotel,0,0,2015,December,51,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,G,0,No Deposit,241.0,,0,Transient,72.43,0,0,Check-Out,20-12-15
19436,Resort Hotel,0,39,2015,December,51,13,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,,0,Transient,27.53,0,0,Check-Out,20-12-15
19437,Resort Hotel,0,11,2015,December,51,18,0,2,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,46.0,0,1,Check-Out,20-12-15
19438,Resort Hotel,0,5,2015,December,51,19,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,,0,Transient-Party,43.0,0,1,Check-Out,20-12-15
19439,Resort Hotel,0,3,2016,December,51,17,0,1,2,0.0,0,BB,PRT,Direct,Corporate,1,0,1,A,A,0,No Deposit,,,0,Transient-Party,39.0,0,1,Check-Out,18-12-16
19440,Resort Hotel,0,5,2015,December,51,19,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,,0,Transient-Party,43.0,0,1,Check-Out,20-12-15
19441,Resort Hotel,0,3,2016,December,51,17,0,1,2,0.0,0,BB,PRT,Direct,Corporate,1,0,0,A,A,0,No Deposit,,,0,Transient-Party,39.0,0,1,Check-Out,18-12-16
19442,Resort Hotel,0,16,2015,December,51,19,0,1,2,1.0,1,BB,ESP,Online TA,TA/TO,0,0,0,C,G,0,No Deposit,240.0,,0,Transient,69.0,1,3,Check-Out,20-12-15
19443,Resort Hotel,0,0,2015,December,51,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,0,Check-Out,20-12-15
19444,Resort Hotel,0,15,2015,December,51,19,0,1,2,1.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,2,No Deposit,,,0,Transient,61.0,0,1,Check-Out,20-12-15
19445,Resort Hotel,0,5,2015,December,51,19,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,,0,Transient-Party,43.0,0,1,Check-Out,20-12-15
19446,Resort Hotel,0,5,2015,December,51,19,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,,0,Transient-Party,43.0,0,1,Check-Out,20-12-15
19447,Resort Hotel,0,0,2015,December,51,19,0,1,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,43.0,0,0,Check-Out,20-12-15
19448,Resort Hotel,0,2,2015,December,51,18,0,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,63.0,0,1,Check-Out,20-12-15
19449,Resort Hotel,0,0,2015,December,51,19,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,43.0,0,0,Check-Out,20-12-15
19450,Resort Hotel,0,4,2015,December,51,19,0,1,3,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,196.0,,0,Transient,72.0,0,1,Check-Out,20-12-15
19451,Resort Hotel,0,9,2015,December,51,19,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,39.0,0,1,Check-Out,20-12-15
19452,Resort Hotel,0,17,2015,December,51,19,0,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,20-12-15
19453,Resort Hotel,0,45,2015,December,51,14,1,5,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115.0,,0,Transient,63.9,0,1,Check-Out,20-12-15
19454,Resort Hotel,0,13,2015,December,51,13,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,8.0,,0,Transient,49.0,0,0,Check-Out,20-12-15
19455,Resort Hotel,0,12,2015,December,51,14,2,5,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,G,0,No Deposit,240.0,,0,Transient,43.26,0,1,Check-Out,21-12-15
19456,Resort Hotel,0,24,2015,December,51,18,1,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,26.0,0,0,Check-Out,21-12-15
19457,Resort Hotel,0,0,2015,December,51,17,1,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,46.4,0,0,Check-Out,21-12-15
19458,Resort Hotel,0,0,2015,December,52,20,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,48.0,0,0,Check-Out,21-12-15
19459,Resort Hotel,0,0,2015,December,51,19,1,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,35.11,0,1,Check-Out,21-12-15
19460,Resort Hotel,0,203,2015,December,51,14,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,314.0,,0,Contract,26.1,0,1,Check-Out,21-12-15
